Description,Price,Rating,Review Count,Url
SteelSeries Esports FPS Gaming Mouse – Ultra Lightweight – Prime + Edition – 5 Programmable Buttons – 18K CPI TrueMove Pro Sensor – Magnetic Optical Switches – Customization - RGB Lighting – PC/Mac,$24.99,4.2 out of 5 stars,(64),https://www.amazon.com/SteelSeries-Prime-FPS-Gaming-Mouse/dp/B093LV8SPK/ref=sr_1_301?keywords=gaming+mouse&qid=1673328866&sr=8-301
"Lightweight Wireless Gaming Mouse, 2.4G Wireless Rechargeable Computer Mouse with Honeycomb Shell, 7 Buttons, Adjustable DPI, USB Receiver, Ergonomic RGB Gamer Mice for PC Mac Gamer(White)",$19.98,4.1 out of 5 stars,(382),https://www.amazon.com/Lightweight-Ultralight-Honeycomb-Adjustable-Rechargeable/dp/B08JG9ML4C/ref=sr_1_302?keywords=gaming+mouse&qid=1673328866&sr=8-302
SteelSeries Sensei Laser Gaming Mouse - Grey,$69.99,4.1 out of 5 stars,"(2,267)",https://www.amazon.com/SteelSeries-Sensei-Laser-Gaming-Mouse/dp/B005HGCNU2/ref=sr_1_303?keywords=gaming+mouse&qid=1673328866&sr=8-303
"KLIM Duo - New 2022 Wireless Gaming Keyboard and Mouse Combo - Compact, Durable, Ergonomic - Silent Backlit TKL Keyboard + RGB Gaming Mouse Wireless + Long-Lasting Built-in Battery",$39.97,4.1 out of 5 stars,(30),https://www.amazon.com/KLIM-Duo-Ergonomic-Long-Lasting-Built/dp/B09YDHVN1Z/ref=sr_1_304?keywords=gaming+mouse&qid=1673328866&sr=8-304
"Uciefy T85 Rechargeable Wireless Mouse, 2.4G Ergonomic Silent Gaming Mice Portable Optical with USB Receiver, 3 Adjustable DPI, 6 Buttons LED Lights Compatible with Laptop/PC/Chromebook (Pink)",$15.99,4.4 out of 5 stars,"(1,279)",https://www.amazon.com/Rechargeable-Uciefy-Adjustable-Compatible-Chromebook/dp/B082PD2GW9/ref=sr_1_305?keywords=gaming+mouse&qid=1673328866&sr=8-305
Glorious Gaming Mouse Bungee - Flexible Mouse Cable Management - Gaming Mouse Accessory (Black),$12.75,4.7 out of 5 stars,"(1,849)",https://www.amazon.com/Glorious-PC-Gaming-Race-Bungee/dp/B07MVMPX9D/ref=sr_1_307?keywords=gaming+mouse&qid=1673328866&sr=8-307
"NACODEX AJ120 Wired Gaming Mouse Programmable 6 Buttons, 4 Adjustable DPI Up to 8000 for Window PC Gamer with Electroplating Wings Design (Pink)",$18.99,4.6 out of 5 stars,(63),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A03636852NAGA0BU0UC0R&qualifier=1673328866&id=3186493113587286&widgetName=sp_btf&url=%2FNACODEX-Programmable-Buttons-Adjustable-Electroplating%2Fdp%2FB092S8NHSN%2Fref%3Dsr_1_309_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328866%26sr%3D8-309-spons%26psc%3D1
"Gaming Mouse Wired, USB Optical Computer Mice with RGB Backlit, 4 Adjustable DPI,Silent Click, Ergonomic Gamer Laptop PC MacBook Mouse, 6 Programmable Buttons for Windows 7/8/10/XP Vista Linux MacOS",$11.98,3.4 out of 5 stars,(7),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A01690287P9S0LYCHBET&qualifier=1673328866&id=3186493113587286&widgetName=sp_btf&url=%2FOptical-Computer-Adjustable-Ergonomic-Programmable%2Fdp%2FB09CYYMHNS%2Fref%3Dsr_1_310_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328866%26sr%3D8-310-spons%26psc%3D1%26smid%3DAOWQP06DAOOHT
"Das Keyboard 5QS Smart RGB Programmable Mechanical Keyboard for Work & Gaming, Soft Tactile Mechanical Switches, Built-in RGB Profiles, Palm Rest, Volume Knob, Aluminum Top (104 Keys, Black)",$199.00,3.9 out of 5 stars,(16),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A0808033ZF9KILY6127U&qualifier=1673328868&id=2424897053067922&widgetName=sp_atf_next&url=%2FDas-Keyboard-Programmable-Mechanical-Switches%2Fdp%2FB092PPJ9YT%2Fref%3Dsr_1_305_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328868%26sr%3D8-305-spons%26psc%3D1%26smid%3DA3M6OHSKSMLKUS
"DeLUX Ergonomic Wireless Mouse with USB2.0 & 2.4G & BT5.0 Dual Channel, 6 Buttons Vertical Mouse with 5 Adjustable DPI (800-4000) and OLED Power Display (MV6DB-Black)",$49.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg20_1?ie=UTF8&adId=A058716229YSNP4A8HDKP&qualifier=1673328868&id=2424897053067922&widgetName=sp_atf_next&url=%2FDeLUX-Ergonomic-Wireless-Adjustable-MV6DB-Black%2Fdp%2FB0B6ZCMT54%2Fref%3Dsr_1_306_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328868%26sr%3D8-306-spons%26psc%3D1
Glorious Gaming Mouse Bungee - Flexible Mouse Cable Management - Gaming Mouse Accessory (Black),$12.75,4.7 out of 5 stars,"(1,849)",https://www.amazon.com/Glorious-PC-Gaming-Race-Bungee/dp/B07MVMPX9D/ref=sr_1_307?keywords=gaming+mouse&qid=1673328868&sr=8-307
"Redragon S101 Wireless Gaming Keyboard and Mouse Combo, RGB LED Backlit Keyboard, and Red Illuminated Mouse for Windows PC Gamer",$53.99,4.0 out of 5 stars,(170),https://www.amazon.com/Redragon-Wireless-Keyboard-Backlit-Illuminated/dp/B091BCCTND/ref=sr_1_308?keywords=gaming+mouse&qid=1673328868&sr=8-308
"Redragon M612 Predator RGB Gaming Mouse, 8000 DPI Wired Optical Gamer Mouse with 11 Programmable Buttons & 5 Backlit Modes, Software Supports DIY Keybinds Rapid Fire Button",$17.99,4.6 out of 5 stars,"(1,462)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A07848033CCDZ3GFFIUMY&qualifier=1673328868&id=2424897053067922&widgetName=sp_mtf&url=%2FRedragon-M612-Predator-Programmable-Software%2Fdp%2FB08SJ5Z8JL%2Fref%3Dsr_1_309_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328868%26sr%3D8-309-spons%26psc%3D1
"VEGCOO Wireless Gaming Mouse, C8 Silent Click Rechargeable Wireless Mouse with Colorful LED Lights and Bluetooth Mouse Multi Device(BT5.0+BT3.0+2.4G) for Laptop/PC/iPad/MacBook/Tablet (C27 Black)…",$11.99,3.7 out of 5 stars,(40),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg20_1?ie=UTF8&adId=A07853982ID4HS0T5XRZE&qualifier=1673328868&id=2424897053067922&widgetName=sp_mtf&url=%2FWireless-VEGCOO-Rechargeable-Colorful-Bluetooth%2Fdp%2FB09NKG1YS1%2Fref%3Dsr_1_310_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328868%26sr%3D8-310-spons%26psc%3D1%26smid%3DA2EU7NIKYCE7KL
"DeLUX Vertical Mouse Left Handed, Reduce Hands Strain Rechargeable Silent Wireless Ergonomic Mouse with USB Receiver and BT 4.0, 6 Buttons and 4 Gear DPI for Carpal Tunnel(M618ZD-White)",$37.99,4.0 out of 5 stars,(219),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A0587598XPWFNWYL4NHR&qualifier=1673328868&id=2424897053067922&widgetName=sp_btf&url=%2FVertical-Bluetooth-Rechargeable-Ergonomic-M618ZD-White%2Fdp%2FB08LVDDJ24%2Fref%3Dsr_1_311_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328868%26sr%3D8-311-spons%26psc%3D1
"DeLUX Wireless Vertical Mouse, Silent Small Ergonomic Mouse with BT 5.0 and USB Receiver, 6 Buttons and 2400 DPI, RGB Rechargeable Mouse for Wrist and Hand Strain, Carpal Tunnel (M618mini-Iron Gray)",$37.99,4.2 out of 5 stars,(520),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg20_1?ie=UTF8&adId=A05870742609FQ9EPS0QV&qualifier=1673328868&id=2424897053067922&widgetName=sp_btf&url=%2FRechargeable-Ergonomic-Wireless-Vertical-M618mini-Iron%2Fdp%2FB086658BJ2%2Fref%3Dsr_1_312_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328868%26sr%3D8-312-spons%26psc%3D1
